protein,organism,ref,abbrv,chains,Ala,Cys,Asp,Glu,Phe,Gly,His,Ile,Lys,Leu,Met,Asn,Pro,Gln,Arg,Ser,Thr,Val,Trp,Tyr
tr|Q566K0,MOUSE,PDT+19,Q566K0,1,5,0,1,14,0,12,0,1,16,3,1,1,13,6,11,13,6,4,0,0
tr|G3X9U9,MOUSE,PDT+19,G3X9U9,1,14,1,5,14,4,13,0,5,14,17,4,5,3,7,10,9,2,10,1,7
sp|P32020,MOUSE,PDT+19,NLTP,1,46,11,24,35,22,59,12,25,45,45,18,20,23,26,14,36,28,38,4,16
tr|G4V4Z0,MOUSE,PDT+19,G4V4Z0,1,37,20,25,28,17,63,9,22,30,79,9,20,50,31,28,47,55,43,13,19
tr|A0A0R4J0G6,MOUSE,PDT+19,A0A0R4J0G6,1,24,2,20,19,16,19,18,16,15,50,8,16,20,17,18,32,15,19,7,11
tr|Q9ESR1,MOUSE,PDT+19,Q9ESR1,1,11,1,8,13,7,13,3,18,15,13,5,6,4,10,4,19,9,16,1,8
sp|Q9ERI2,MOUSE,PDT+19,RB27A,1,14,5,16,17,11,19,4,11,12,21,6,10,4,9,14,14,11,12,3,8
sp|Q99J99,MOUSE,PDT+19,THTM,1,28,4,19,19,16,22,13,12,13,25,4,6,20,11,18,25,10,18,7,7
sp|Q8VIJ6,MOUSE,PDT+19,SFPQ,1,38,2,21,59,21,106,18,11,33,32,29,14,114,46,60,34,25,21,1,14
tr|E0CZE0,MOUSE,PDT+19,E0CZE0,1,35,8,30,39,20,30,13,41,34,52,8,30,20,23,22,30,24,28,5,18
tr|Q3UNK5,MOUSE,PDT+19,Q3UNK5,1,22,12,18,22,9,20,11,17,20,47,7,17,33,14,29,31,16,22,7,16
tr|Q9D8W6,MOUSE,PDT+19,Q9D8W6,1,11,1,11,11,5,14,4,13,13,23,4,5,11,11,11,8,14,12,2,5
tr|G3X8T9,MOUSE,PDT+19,G3X8T9,1,38,3,25,26,25,19,5,24,31,48,14,13,20,22,14,24,28,26,2,11
tr|B9VGS6,MOUSE,PDT+19,B9VGS6,1,11,2,8,4,8,14,6,9,8,19,1,3,35,11,9,18,12,15,7,4
sp|Q80X90,MOUSE,PDT+19,FLNB,1,184,43,156,163,86,276,63,144,174,138,33,87,205,73,76,179,165,254,17,86
sp|Q3U0V1,MOUSE,PDT+19,FUBP2,1,63,8,35,27,15,136,13,38,31,21,14,25,116,63,30,31,23,31,7,21
tr|Q3UPE0,MOUSE,PDT+19,Q3UPE0,1,23,8,18,28,5,11,1,12,32,23,12,18,11,10,20,27,21,14,2,5
tr|A0A1D5RMH1,MOUSE,PDT+19,A0A1D5RMH1,1,5,2,4,7,2,11,3,5,3,7,0,3,5,5,11,6,5,6,1,5
tr|Q8BG66,MOUSE,PDT+19,Q8BG66,1,13,10,8,9,15,6,2,18,7,25,9,10,17,4,9,16,10,24,3,18
tr|Q3V1P4,MOUSE,PDT+19,Q3V1P4,1,44,13,41,31,41,35,25,38,46,74,15,31,40,36,45,62,34,42,17,36
tr|Q4FJY6,MOUSE,PDT+19,Q4FJY6,1,28,12,18,53,10,14,7,11,30,47,16,18,13,23,31,26,9,16,4,17
tr|Q9DAM4,MOUSE,PDT+19,Q9DAM4,1,35,5,20,25,14,33,13,14,30,60,17,22,25,17,22,30,24,31,10,19
sp|Q8CG16,MOUSE,PDT+19,C1RA,1,29,26,41,44,34,62,19,30,35,57,14,30,47,43,29,38,42,38,11,38
tr|Q5NCK8,MOUSE,PDT+19,Q5NCK8,1,25,9,28,30,13,19,11,28,29,36,14,14,21,20,18,34,21,31,6,16
tr|Q3UY32,MOUSE,PDT+19,Q3UY32,1,17,1,8,9,2,7,3,3,5,17,2,7,7,7,14,8,4,13,0,2
tr|Q6P5I3,MOUSE,PDT+19,Q6P5I3,1,33,14,16,23,16,41,6,25,30,21,9,8,15,9,9,28,22,39,4,6
sp|P01027,MOUSE,PDT+19,CO3,1,107,27,90,115,60,101,34,97,119,152,40,68,79,78,73,106,99,142,17,59
tr|Q8BTX6,MOUSE,PDT+19,Q8BTX6,1,66,18,56,85,40,54,21,63,77,95,33,39,44,40,53,55,43,75,6,30
tr|Q545A2,MOUSE,PDT+19,Q545A2,1,34,4,17,6,19,30,2,20,24,21,8,7,7,12,17,14,16,21,5,14
tr|Q3TT92,MOUSE,PDT+19,Q3TT92,1,48,7,34,30,18,50,13,37,33,35,17,23,31,21,24,44,36,42,7,18
tr|D3Z6I7,MOUSE,PDT+19,D3Z6I7,1,41,2,26,94,11,34,3,11,67,32,6,17,23,34,54,45,20,26,3,5
tr|D3YZX3,MOUSE,PDT+19,D3YZX3,1,24,12,27,5,12,28,8,17,7,25,8,12,5,6,19,28,21,16,8,8
tr|Q4FJZ6,MOUSE,PDT+19,Q4FJZ6,1,20,6,15,20,5,11,5,15,16,33,6,11,13,17,12,30,11,18,6,4
sp|Q99J77,MOUSE,PDT+19,SIAS,1,25,8,15,32,15,26,11,19,33,31,11,10,20,13,12,23,18,24,3,10
sp|Q9EQH2,MOUSE,PDT+19,ERAP1,1,54,10,45,66,46,38,23,54,61,98,35,40,38,39,33,85,58,52,22,33
tr|Q1HL32,MOUSE,PDT+19,Q1HL32,1,71,7,69,145,41,54,19,62,126,123,35,57,20,84,85,72,57,56,4,30
sp|E9Q5C9,MOUSE,PDT+19,NOLC1,1,99,0,38,71,9,28,2,4,109,15,2,12,59,32,22,120,39,35,2,4
tr|Q3TEE8,MOUSE,PDT+19,Q3TEE8,1,38,12,22,35,18,32,14,6,26,42,6,10,28,21,17,20,23,26,8,13
tr|A2AL12,MOUSE,PDT+19,A2AL12,1,8,4,18,22,18,66,7,7,21,8,7,14,13,11,27,21,12,19,1,14
tr|A0A0R4J1E8,MOUSE,PDT+19,A0A0R4J1E8,1,13,9,19,16,16,21,8,14,21,25,8,11,9,13,11,15,14,13,2,6
sp|Q8BP40,MOUSE,PDT+19,PPA6,1,24,7,18,30,17,23,10,12,25,50,11,16,27,24,24,20,23,37,5,15
tr|Q0PD10,MOUSE,PDT+19,Q0PD10,1,18,4,15,13,10,17,5,14,12,15,4,5,5,10,11,17,13,13,3,6
tr|Q3TV84,MOUSE,PDT+19,Q3TV84,1,16,11,5,14,15,19,2,20,14,24,5,12,5,5,7,17,18,20,4,12
sp|Q9WVA2,MOUSE,PDT+19,TIM8A,1,4,4,5,9,6,3,2,3,6,8,3,2,4,10,4,12,5,6,1,0
sp|O88990,MOUSE,PDT+19,ACTN3,1,81,11,51,91,30,51,21,47,47,96,26,41,29,55,64,42,37,42,17,21
tr|A0A0J9YUN4,MOUSE,PDT+19,A0A0J9YUN4,1,51,6,53,66,31,52,13,47,54,78,27,40,62,42,61,57,45,55,5,19
tr|A0A0R4J1E2,MOUSE,PDT+19,A0A0R4J1E2,1,78,11,40,57,15,40,19,18,39,51,6,16,43,37,48,52,28,38,13,11
sp|Q9CQE1,MOUSE,PDT+19,NPS3B,1,21,2,5,17,16,15,9,7,13,21,3,12,14,7,17,15,17,19,8,9
tr|Q0PD32,MOUSE,PDT+19,Q0PD32,1,14,4,15,19,9,14,3,13,20,18,5,12,5,12,13,20,12,21,2,6
tr|B2RXW7,MOUSE,PDT+19,B2RXW7,1,132,29,95,98,71,116,41,64,86,191,36,52,90,86,106,146,98,133,21,47
tr|B2RRN5,MOUSE,PDT+19,B2RRN5,1,18,5,11,17,11,17,2,12,12,21,5,10,3,10,14,14,13,9,2,7
sp|P70122,MOUSE,PDT+19,SBDS,1,9,5,14,26,8,12,4,18,32,20,7,7,7,13,14,12,13,24,1,4
tr|Q58E49,MOUSE,PDT+19,Q58E49,1,26,10,33,48,20,37,14,23,41,31,16,22,21,15,21,27,20,27,2,28
tr|Q8R3R9,MOUSE,PDT+19,Q8R3R9,1,10,0,6,16,2,2,3,10,15,13,6,4,0,10,6,4,7,6,0,2
tr|Q3UQM7,MOUSE,PDT+19,Q3UQM7,1,49,12,9,22,33,39,3,39,19,67,15,18,25,14,15,32,27,48,10,16
sp|Q9Z1N5,MOUSE,PDT+19,DX39B,1,26,8,32,35,24,20,11,26,29,41,15,16,15,23,25,20,16,36,0,10
tr|E9PUM3,MOUSE,PDT+19,E9PUM3,1,53,6,48,53,34,37,22,49,47,64,20,41,35,27,60,30,31,56,12,29
tr|Q3TEB0,MOUSE,PDT+19,Q3TEB0,1,23,0,14,46,11,37,11,14,15,18,27,15,37,28,37,11,14,16,1,4
tr|Q543Q4,MOUSE,PDT+19,Q543Q4,1,19,4,19,12,13,13,1,11,12,14,5,9,12,9,11,19,12,13,3,8
tr|A0A087WR34,MOUSE,PDT+19,A0A087WR34,1,16,1,7,5,0,8,2,0,22,1,1,5,16,5,9,5,8,5,0,2
sp|Q9ERK4,MOUSE,PDT+19,XPO2,1,71,14,43,73,55,31,24,72,58,127,21,54,46,45,33,60,54,53,8,29
tr|Q6NXL1,MOUSE,PDT+19,Q6NXL1,1,71,26,41,43,48,77,25,47,44,90,31,43,112,68,37,80,48,63,1,37
tr|B7ZN28,MOUSE,PDT+19,B7ZN28,1,98,71,57,68,27,142,42,39,21,74,7,37,125,84,115,111,52,73,27,32
tr|Q3UJC3,MOUSE,PDT+19,Q3UJC3,1,24,6,25,37,20,27,16,18,42,50,18,25,32,20,22,27,27,35,8,17
tr|Q3TF25,MOUSE,PDT+19,Q3TF25,1,17,1,7,12,5,11,1,12,20,25,8,7,11,7,12,21,12,19,0,5
tr|D3YYN7,MOUSE,PDT+19,D3YYN7,1,76,21,55,63,38,74,12,72,51,87,26,37,38,38,46,60,61,69,8,15
tr|Q3UDH4,MOUSE,PDT+19,Q3UDH4,1,80,18,51,41,34,46,27,29,36,119,21,39,98,65,44,115,57,62,5,36
tr|A0A0R4J259,MOUSE,PDT+19,A0A0R4J259,1,44,4,37,44,20,65,11,18,42,36,11,18,31,25,39,22,23,36,3,32
tr|G5E866,MOUSE,PDT+19,G5E866,1,111,13,78,91,27,89,32,84,84,121,40,38,85,52,79,59,82,76,16,47
tr|Q3TDN8,MOUSE,PDT+19,Q3TDN8,1,27,4,18,15,13,21,10,11,18,36,6,6,19,13,21,14,11,21,5,10
tr|D3YZD8,MOUSE,PDT+19,D3YZD8,1,10,2,4,10,2,14,2,4,9,15,4,1,8,11,6,12,10,18,4,4
tr|A1L347,MOUSE,PDT+19,A1L347,1,56,7,45,46,23,49,9,43,52,49,15,33,23,23,32,31,45,42,2,16
sp|Q61009,MOUSE,PDT+19,SCRB1,1,21,8,14,25,32,42,10,23,25,59,20,26,34,21,17,44,20,43,8,17
sp|Q2L4X1,MOUSE,PDT+19,BZW2,1,35,4,23,41,23,18,7,13,43,53,10,15,8,20,18,24,20,27,5,12
sp|Q8CGA0,MOUSE,PDT+19,PPM1F,1,48,6,23,40,19,33,17,12,15,52,8,11,19,25,25,33,18,37,7,4
tr|A0A1L1SQ51,MOUSE,PDT+19,A0A1L1SQ51,1,360,40,137,182,47,143,38,117,169,232,67,81,84,174,96,202,155,177,8,35
tr|Q3U4K5,MOUSE,PDT+19,Q3U4K5,1,40,24,28,34,23,50,13,35,23,64,12,19,50,23,40,50,47,34,21,20
sp|Q3UPL0,MOUSE,PDT+19,SC31A,1,112,18,57,60,38,82,25,64,62,111,22,48,109,94,46,116,61,62,16,27
sp|Q60597,MOUSE,PDT+19,ODO1,1,72,21,56,68,52,55,38,49,51,94,28,43,60,48,61,58,55,69,14,31
tr|Q3TL72,MOUSE,PDT+19,Q3TL72,1,28,12,26,28,22,30,8,29,19,44,9,23,28,20,21,23,28,33,5,12
tr|E0CYV0,MOUSE,PDT+19,E0CYV0,1,25,2,19,11,5,33,8,15,18,30,11,7,13,9,11,24,9,25,3,8
tr|Q3TJ66,MOUSE,PDT+19,Q3TJ66,1,45,8,13,22,10,29,9,16,22,35,7,18,14,22,17,21,20,22,3,11
sp|Q9CU62,MOUSE,PDT+19,SMC1A,1,87,11,65,167,37,52,19,73,156,104,30,56,27,84,77,61,40,55,2,30
tr|Q8BJ40,MOUSE,PDT+19,Q8BJ40,1,20,4,7,6,3,18,5,10,11,16,11,9,16,4,6,26,18,14,3,2
tr|Q3THU8,MOUSE,PDT+19,Q3THU8,1,36,8,7,20,21,27,7,13,23,35,11,8,24,11,17,23,16,28,5,17
tr|A0A1L1SVK0,MOUSE,PDT+19,A0A1L1SVK0,1,12,2,14,11,7,15,8,13,11,22,5,13,10,12,8,8,5,16,4,1
sp|P27546,MOUSE,PDT+19,MAP4,1,113,10,59,101,12,66,13,35,91,74,22,32,122,37,23,121,113,74,2,5
tr|Q3U8S0,MOUSE,PDT+19,Q3U8S0,1,10,4,10,15,10,11,5,18,12,20,6,15,7,7,6,11,6,15,0,5
tr|Q3TGH6,MOUSE,PDT+19,Q3TGH6,1,30,6,15,40,14,29,8,18,37,36,11,7,18,19,23,27,11,21,2,8
tr|A0A0G2JGV7,MOUSE,PDT+19,A0A0G2JGV7,1,12,4,20,16,16,10,2,13,20,23,7,11,7,13,7,15,8,5,5,6
tr|A2RS68,MOUSE,PDT+19,A2RS68,1,21,1,41,53,7,57,12,9,22,19,10,8,32,6,91,24,10,10,2,13
tr|Q3TF40,MOUSE,PDT+19,Q3TF40,1,38,5,16,53,23,42,14,17,30,36,23,18,39,50,55,17,23,23,1,5
tr|Q8C3M7,MOUSE,PDT+19,Q8C3M7,1,21,8,23,30,17,12,4,30,23,32,10,12,10,20,26,21,18,20,3,15
tr|H3BJ30,MOUSE,PDT+19,H3BJ30,1,33,3,39,29,16,66,12,16,16,29,8,14,102,18,51,40,20,22,2,16
sp|Q99J36,MOUSE,PDT+19,THUM1,1,22,5,17,38,9,25,4,15,36,26,7,17,22,18,15,25,15,24,1,9
sp|Q9Z0E6,MOUSE,PDT+19,GBP2,1,38,10,25,62,26,29,8,30,57,66,15,23,17,37,19,41,34,34,4,14
tr|Q8VCE0,MOUSE,PDT+19,Q8VCE0,1,80,29,61,65,50,79,15,79,58,96,28,42,47,39,48,62,64,79,11,21
sp|Q3U5Q7,MOUSE,PDT+19,CMPK2,1,38,14,24,29,11,28,13,12,13,61,5,7,32,33,39,25,19,29,6,9
sp|Q60715,MOUSE,PDT+19,P4HA1,1,39,5,37,42,21,33,12,25,40,54,12,21,22,22,27,30,30,30,11,21
sp|Q9D8S9,MOUSE,PDT+19,BOLA1,1,20,3,1,11,2,11,5,3,4,12,4,2,9,6,11,17,5,10,1,0
tr|Q3TNH0,MOUSE,PDT+19,Q3TNH0,1,26,1,23,36,13,22,4,14,35,39,6,18,28,12,32,37,31,25,1,9
tr|Q3U9D1,MOUSE,PDT+19,Q3U9D1,1,65,14,34,55,17,39,27,36,25,119,16,26,47,50,51,49,50,54,3,14
sp|Q8BH43,MOUSE,PDT+19,WASF2,1,32,4,31,32,17,24,4,12,27,31,9,19,96,19,28,55,19,24,3,11
tr|Q4FJX4,MOUSE,PDT+19,Q4FJX4,1,15,15,4,13,8,30,6,5,23,7,2,6,7,6,4,13,9,9,2,9
sp|Q8K2P7,MOUSE,PDT+19,S38A1,1,23,10,17,19,33,30,7,40,25,66,18,21,13,12,10,45,35,41,3,17
sp|D3YZP9,MOUSE,PDT+19,CCDC6,1,30,3,13,53,9,20,11,16,32,45,16,16,44,36,33,47,22,14,1,8
sp|Q9EPK2,MOUSE,PDT+19,XRP2,1,20,16,23,26,24,20,4,19,24,22,9,16,12,18,15,22,17,27,4,9
sp|Q7TMR0,MOUSE,PDT+19,PCP,1,34,11,24,19,26,37,15,27,23,51,16,25,26,19,15,40,25,25,15,18
tr|Q3US35,MOUSE,PDT+19,Q3US35,1,55,5,15,27,24,47,8,35,20,67,16,21,24,13,15,39,39,52,3,7
tr|Q3TG93,MOUSE,PDT+19,Q3TG93,1,29,3,30,33,22,34,11,18,58,32,7,20,12,13,33,17,17,14,5,7
tr|Q3UDU9,MOUSE,PDT+19,Q3UDU9,1,37,18,33,41,31,41,20,33,37,54,9,25,33,26,26,44,40,36,6,18
tr|Q3UJR8,MOUSE,PDT+19,Q3UJR8,1,16,0,10,12,5,10,3,7,16,16,4,12,5,9,6,8,13,10,0,0
tr|Q3TXN0,MOUSE,PDT+19,Q3TXN0,1,42,0,21,21,12,40,6,24,8,45,6,12,33,16,38,34,29,42,8,8
tr|A0A087WQS2,MOUSE,PDT+19,A0A087WQS2,1,42,3,19,44,24,23,4,18,43,46,14,19,14,24,19,26,20,30,5,14
sp|P62774,MOUSE,PDT+19,MTPN,1,12,3,11,8,2,10,4,4,12,18,2,4,4,3,2,3,5,7,1,3
sp|Q9D6N1,MOUSE,PDT+19,CAH13,1,15,2,17,14,11,18,12,14,13,27,1,9,17,11,13,27,10,15,7,9
sp|Q3TXU5,MOUSE,PDT+19,DHYS,1,35,3,24,21,13,28,10,21,17,36,10,20,18,13,17,22,18,26,4,13
sp|Q9Z247,MOUSE,PDT+19,FKBP9,1,21,8,41,33,25,63,17,31,23,58,13,23,29,17,25,38,25,50,6,24
tr|Q0PD62,MOUSE,PDT+19,Q0PD62,1,16,4,19,12,13,12,1,12,14,14,7,8,5,10,11,16,19,15,3,8
sp|Q62093,MOUSE,PDT+19,SRSF2,1,8,0,12,9,4,15,3,1,12,5,5,1,17,1,53,48,7,11,0,9
tr|Q3U3G8,MOUSE,PDT+19,Q3U3G8,1,19,6,17,14,19,23,12,10,15,38,13,17,15,17,17,21,12,23,5,8
sp|Q8K0E1,MOUSE,PDT+19,KCD15,1,16,6,15,19,11,19,6,11,8,30,5,10,19,15,26,25,13,18,2,9
sp|Q8BYA0,MOUSE,PDT+19,TBCD,1,104,31,67,75,44,62,31,51,52,159,28,28,52,53,74,85,60,98,14,28
sp|Q60668,MOUSE,PDT+19,HNRPD,1,32,3,15,30,14,58,5,10,32,9,8,16,11,18,14,27,12,15,5,21
tr|Q3UF04,MOUSE,PDT+19,Q3UF04,1,23,2,7,20,9,13,6,17,23,27,7,6,12,16,11,12,11,22,1,11
tr|Q3TX36,MOUSE,PDT+19,Q3TX36,1,71,15,57,77,29,71,18,42,125,95,24,32,46,36,34,89,40,68,13,32
sp|Q8K1J6,MOUSE,PDT+19,TRNT1,1,23,3,27,33,21,29,14,24,37,50,9,16,15,18,27,22,24,24,6,12
sp|P49813,MOUSE,PDT+19,TMOD1,1,23,2,20,40,7,16,4,16,28,46,9,26,22,12,18,19,19,22,1,9
tr|Q3UIH7,MOUSE,PDT+19,Q3UIH7,1,44,22,25,54,17,16,18,8,20,100,6,22,27,28,42,38,24,33,13,10
tr|Q3U955,MOUSE,PDT+19,Q3U955,1,28,1,23,38,13,26,4,14,36,41,6,18,30,15,39,44,38,26,2,10
tr|M0QW65,MOUSE,PDT+19,M0QW65,1,5,1,3,2,0,5,3,0,3,1,1,0,5,0,1,7,2,3,0,0
sp|Q6P2B1,MOUSE,PDT+19,TNPO3,1,62,31,46,68,37,39,32,42,35,130,24,30,38,50,43,56,53,76,11,20
tr|A0A0A6YWK7,MOUSE,PDT+19,A0A0A6YWK7,1,25,5,4,14,1,28,6,3,3,18,2,1,14,4,20,14,10,22,5,8
tr|A0AUN0,MOUSE,PDT+19,A0AUN0,1,39,11,42,72,34,48,24,37,55,79,20,24,66,43,38,74,35,63,9,29
tr|F8VPK0,MOUSE,PDT+19,F8VPK0,1,186,41,77,104,29,83,45,53,111,211,31,58,34,89,63,102,68,89,25,64
tr|Q4FJK0,MOUSE,PDT+19,Q4FJK0,1,30,5,14,18,20,34,3,24,24,26,9,13,17,9,15,23,23,19,4,5
tr|E9QNN1,MOUSE,PDT+19,E9QNN1,1,85,23,57,92,61,203,25,80,65,104,30,65,72,52,76,88,55,83,11,57
sp|Q6P549,MOUSE,PDT+19,SHIP2,1,71,14,69,90,46,91,25,47,64,135,15,34,112,53,82,116,74,77,14,28
tr|A2A4A6,MOUSE,PDT+19,A2A4A6,1,79,24,74,113,65,69,32,57,70,119,32,50,68,61,88,95,56,69,19,50
tr|Q3USC3,MOUSE,PDT+19,Q3USC3,1,18,4,9,14,6,17,2,10,7,21,3,8,11,9,14,15,12,14,2,5
tr|Q8BG13,MOUSE,PDT+19,Q8BG13,1,7,0,12,8,8,31,3,3,3,4,3,7,3,5,18,18,4,6,0,11
sp|F8VQB6,MOUSE,PDT+19,MYO10,1,115,32,113,187,89,107,52,104,129,204,39,85,69,112,134,172,100,113,25,81
sp|O54774,MOUSE,PDT+19,AP3D1,1,87,21,71,100,30,41,32,67,115,125,30,36,66,60,54,100,51,78,6,29
tr|G3MV66,MOUSE,PDT+19,G3MV66,1,61,16,16,28,35,51,3,44,27,74,18,22,24,17,17,46,35,58,11,19
sp|Q08943,MOUSE,PDT+19,SSRP1,1,33,6,50,73,36,48,13,31,73,48,16,28,24,22,45,73,32,30,6,21
sp|Q9D2G2,MOUSE,PDT+19,ODO2,1,54,6,21,28,17,29,6,22,26,30,14,17,39,13,31,26,25,43,1,6
sp|Q6ZQI3,MOUSE,PDT+19,MLEC,1,17,3,15,25,12,28,7,12,17,34,4,9,18,8,17,13,11,28,1,12
sp|Q7TMQ7,MOUSE,PDT+19,WDR91,1,55,18,40,50,30,43,16,26,43,81,15,24,37,46,40,75,36,45,11,17
tr|D3Z124,MOUSE,PDT+19,D3Z124,1,15,4,9,21,2,17,2,5,21,14,1,3,13,6,5,13,7,10,4,5
sp|Q6PDY2,MOUSE,PDT+19,AEDO,1,18,7,15,18,7,19,8,9,7,29,6,5,33,9,19,13,11,13,2,8
tr|H7BX01,MOUSE,PDT+19,H7BX01,1,58,9,59,89,33,36,29,53,84,106,21,37,33,47,61,67,50,64,18,24
tr|G3X9W0,MOUSE,PDT+19,G3X9W0,1,28,3,15,27,14,58,3,10,32,9,8,15,10,17,12,24,11,15,4,21
tr|D3YVM2,MOUSE,PDT+19,D3YVM2,1,22,5,8,18,8,11,6,9,9,37,11,6,16,14,9,25,15,13,5,9
tr|A0A0R4J195,MOUSE,PDT+19,A0A0R4J195,1,24,2,17,36,8,12,6,10,29,44,3,9,15,21,18,32,12,17,3,7
tr|A2CG35,MOUSE,PDT+19,A2CG35,1,20,8,18,20,11,26,2,17,20,26,7,6,22,10,26,20,12,13,2,5
tr|Q3UPI8,MOUSE,PDT+19,Q3UPI8,1,35,19,22,25,42,55,7,44,25,74,18,16,34,12,22,44,28,46,20,33
tr|Q3UNN4,MOUSE,PDT+19,Q3UNN4,1,88,10,64,106,26,67,32,35,80,77,33,48,97,57,55,63,54,66,14,26
tr|A0A0A0U847,MOUSE,PDT+19,A0A0A0U847,1,40,20,27,24,16,64,11,16,28,75,8,18,50,30,31,45,54,50,13,21
tr|Q3TND1,MOUSE,PDT+19,Q3TND1,1,7,3,5,11,4,17,3,9,12,18,3,1,7,5,8,9,6,8,2,2
tr|A0A087WQQ5,MOUSE,PDT+19,A0A087WQQ5,1,84,10,54,181,22,29,28,50,158,143,33,47,23,114,51,97,53,84,4,10
tr|Q9D828,MOUSE,PDT+19,Q9D828,1,30,1,20,16,10,30,2,15,12,23,9,13,50,50,16,39,21,14,0,18
tr|Q0VBA4,MOUSE,PDT+19,Q0VBA4,1,2,0,9,10,6,6,3,4,18,11,1,7,3,5,7,8,6,9,2,5
tr|Q3V1K9,MOUSE,PDT+19,Q3V1K9,1,45,1,23,57,13,21,6,19,21,47,12,21,9,32,44,35,24,25,1,13
sp|Q91VM5,MOUSE,PDT+19,RMXL1,1,13,0,34,13,7,59,2,4,13,12,8,7,45,2,56,63,12,10,0,28
sp|Q3UZ09,MOUSE,PDT+19,C1RL,1,24,14,24,26,16,47,15,15,19,46,7,17,33,23,23,38,29,35,15,16
sp|Q8BVF2,MOUSE,PDT+19,PDCL3,1,11,2,16,33,7,13,3,15,20,27,5,9,13,11,10,13,10,12,4,6
sp|Q8BL66,MOUSE,PDT+19,EEA1,1,110,20,62,197,12,43,34,37,167,189,12,54,7,176,53,101,63,62,3,9
tr|A3KG93,MOUSE,PDT+19,A3KG93,1,95,9,36,69,27,73,15,33,51,80,16,31,64,45,43,55,44,56,9,22
tr|Q91YS2,MOUSE,PDT+19,Q91YS2,1,62,9,38,66,23,44,8,24,39,75,10,25,27,16,21,35,27,37,1,2
tr|Q3TUS8,MOUSE,PDT+19,Q3TUS8,1,31,6,15,26,18,39,5,12,19,48,10,9,22,15,25,26,17,26,4,8
tr|Q8BQL7,MOUSE,PDT+19,Q8BQL7,1,22,4,14,13,5,20,2,14,9,18,17,9,24,24,14,13,16,22,3,11
sp|Q9Z1K5,MOUSE,PDT+19,ARI1,1,25,32,40,56,16,42,18,21,36,40,16,31,17,29,26,25,19,29,12,25
tr|Q3U8W9,MOUSE,PDT+19,Q3U8W9,1,41,5,39,51,18,76,9,18,44,36,11,24,41,35,49,28,22,40,5,40
tr|A2ALF0,MOUSE,PDT+19,A2ALF0,1,17,0,13,34,9,10,3,6,32,12,5,6,6,15,18,8,8,11,2,4
sp|Q8K2J7,MOUSE,PDT+19,RELL1,1,16,5,9,21,5,24,11,10,16,17,5,13,20,6,15,23,18,32,2,4
tr|Q569X3,MOUSE,PDT+19,Q569X3,1,10,3,6,3,3,15,5,3,8,3,22,1,40,5,9,6,7,4,1,5
sp|Q8BZ98,MOUSE,PDT+19,DYN3,1,49,7,51,59,33,47,17,57,57,83,22,42,63,40,58,59,44,54,5,16
tr|Q3THF3,MOUSE,PDT+19,Q3THF3,1,25,13,29,8,11,30,8,20,9,32,8,13,5,13,22,36,24,16,8,10
tr|D3YUP1,MOUSE,PDT+19,D3YUP1,1,57,11,24,26,31,63,21,33,19,46,20,25,35,29,28,62,42,48,7,24
tr|Q3U4Y0,MOUSE,PDT+19,Q3U4Y0,1,28,0,4,5,2,8,2,6,55,4,2,3,15,5,7,20,11,14,0,3
tr|D3YTP8,MOUSE,PDT+19,D3YTP8,1,3,2,5,7,1,10,2,6,7,9,5,6,5,6,8,3,3,3,2,3
tr|B8X349,MOUSE,PDT+19,B8X349,1,84,15,78,131,30,93,32,56,86,118,27,45,55,71,64,127,73,94,14,27
tr|Q5DTQ4,MOUSE,PDT+19,Q5DTQ4,1,88,14,71,121,46,79,18,48,106,140,45,46,127,62,57,79,45,76,3,14
sp|P54823,MOUSE,PDT+19,DDX6,1,26,7,26,26,15,32,11,39,34,52,14,24,23,29,25,29,29,27,2,13
sp|Q3UX10,MOUSE,PDT+19,TBAL3,1,35,13,22,35,20,29,14,28,18,42,10,14,20,16,23,30,20,34,4,19
tr|Q8R357,MOUSE,PDT+19,Q8R357,1,26,6,25,28,13,28,12,23,26,45,17,29,16,28,24,38,34,32,9,26
tr|A0A0G2JFY5,MOUSE,PDT+19,A0A0G2JFY5,1,65,3,31,26,11,97,15,38,28,22,15,24,85,57,30,26,23,27,6,25
tr|Q8BJ94,MOUSE,PDT+19,Q8BJ94,1,25,10,20,30,18,28,14,23,35,64,6,26,20,28,30,28,18,22,4,16
tr|D3YTR5,MOUSE,PDT+19,D3YTR5,1,22,3,16,26,7,14,3,6,21,25,9,8,19,15,16,17,14,16,2,2
tr|Q9ESQ3,MOUSE,PDT+19,Q9ESQ3,1,7,5,2,11,3,6,2,9,10,18,5,9,4,8,10,15,15,9,3,2
sp|P98063,MOUSE,PDT+19,BMP1,1,49,39,65,66,52,89,26,38,57,63,9,34,53,35,68,80,47,63,16,42
tr|F8WHM5,MOUSE,PDT+19,F8WHM5,1,70,67,69,99,26,64,31,59,87,125,37,36,39,78,74,66,45,56,7,28
tr|Q68FH8,MOUSE,PDT+19,Q68FH8,1,29,5,29,29,18,22,9,26,32,43,15,16,34,45,36,23,24,22,6,13
tr|Q4FK51,MOUSE,PDT+19,Q4FK51,1,23,6,11,9,8,18,7,16,10,21,12,10,17,10,5,17,10,14,3,3
tr|Q3TVJ8,MOUSE,PDT+19,Q3TVJ8,1,17,4,6,10,7,9,4,10,5,15,3,5,6,7,7,19,11,16,3,8
